가맹점코드,위도,경도,가맹점명,주소
3O3TM6,37.8929546,127.0564452,사하커피_QR,11356) 경기도 동두천시 지행로 81 (지행동)  101호 
SJJKF0,37.8914049,127.0529932,봉구스밥버거(지행점)_QR,11350) 경기도 동두천시 중앙로 110-13 (지행동)  105호 
YFZ9FE,37.5341203,127.1361582,백년국수,05373) 서울특별시 강동구 천호대로176길 8 (성내동) 1층 
F13V1E,37.534903,127.1368043,모리향(강동점),05355) 서울특별시 강동구 천호대로 1125 (길동) 2층 가호 
YBD3OJ,37.5366326,127.1361531,모범떡볶이(길동점),"05354) 서울특별시 강동구 진황도로 85 (길동, 강동 큐브 2차) 1층 101호, 103호 "
TV1G94,37.5335116,127.1349496,맛있는닭한마리,05374) 서울특별시 강동구 양재대로103길 53 (성내동) 1층 
X3F87D,37.5372518,127.131426,만랩커피(강동ECT점),05340) 서울특별시 강동구 천호대로 1077 ECT동B102호 
S580AY,37.8920585,127.054602,마라천향마라탕_QR,11350) 경기도 동두천시 동두천로 119 (지행동) 204호 
MBTNAM,37.5366257,127.1313706,금호식당_QR,05340) 서울특별시 강동구 천호대로 1073 (천호동) 237호 
MMC7OT,37.5365097,127.1333919,강남교자(강동역점)_QR,"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 지1층 B122호 "
JOW4QB,37.2313889,127.0720127,에그박스(기흥서천점),17111) 경기도 용인시 기흥구 서천로201번길 11 (농서동) 지하1층 C-L146호
9JUHPX,37.5368114,127.1347478,샐러디(강동역점),05339) 서울특별시 강동구 진황도로 74 (천호동) 1층
266A60,37.5673178,126.8270022,설빙(마곡나루점),07788) 서울특별시 강서구 마곡중앙5로 6 2층 
4LYPH0,37.5635957,126.8277325,어부몽(코엑스마곡점),07797) 서울특별시 강서구 마곡중앙로 143 (마곡동) 지하 2층 
6UYVCY,37.5673431,126.8269959,역전우동0410(마곡나루역점),07788) 서울특별시 강서구 마곡중앙5로 6 1층 114호
7LA6J5,37.5751733,126.8280786,더벤티(마곡나루역점),07788) 서울특별시 강서구 마곡중앙로 161-11 (마곡동) 에이동 110호 더벤티(마곡나루역점) 
8XFHBW,37.5635957,126.8277325,상해루(코엑스마곡점),07797) 서울특별시 강서구 마곡중앙로 143 (마곡동) 지하 2층 
BKR_20004020,37.5635957,126.8277325,팀홀튼(마곡나루역코엑스점),07797) 서울 강서구 마곡중앙로 143 르웨스트시티 A동 1층 
BTFNHL,37.5635957,126.8277325,페이페이(마곡코엑스점),07797) 서울특별시 강서구 마곡중앙로 143 (마곡동) 지하 2층 
C4Q9F7,37.5653878,126.8234577,메가MGC커피(마곡엠밸리7단지점),"07798) 서울특별시 강서구 마곡서로 133 , 714동 1층 101호 "
CJFDCP,37.5673178,126.8270022,전주옥가마솥곰탕,07788) 서울특별시 강서구 마곡중앙5로 6 (마곡동) 서관 B123호 
DA83LL,37.5671562,126.8272843,KFC(마곡나루),"07788) 서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1층 KFC 마곡나루 "
ILXTP4,37.5635957,126.8277325,오제제(마곡코엑스점),07797) 서울특별시 강서구 마곡중앙로 143 (마곡동) 지하2층 
IZO5N6,37.5678801,126.8265667,쥬씨 (마곡나루점),07788) 서울 강서구 마곡중앙로 161-8 A동 1층 112호 
KVTSTP,37.5647746,126.825252,커피기업(코엑스마곡점),07797) 서울특별시 강서구 마곡중앙로 143 (마곡동) 지하 2층 
VEAYOT,37.5673178,126.8270022,등촌샤브칼국수(마곡점),07788) 서울특별시 강서구 마곡중앙5로 6 (마곡동) 2층 
1FU04Y,37.4484469,126.8840572,본죽&비빔밥(광명소하지구점),14316) 경기도 광명시 금하로  464
BF1ZTZ,37.4476513,126.8839483,맘스터치(광명소하점),14316) 경기도 광명시 소하로 81 (소하동) 맘스터치(광명소하점) 
XYLQN5,37.4476636,126.8817606,맥도날드(광명소하DT점),14316) 경기도 광명시 오리로512 맥도날드(광명소하DT점)
IVSVAX,37.5128231,127.0216591,봉산평양 냉면,06044) 서울특별시 강남구 학동로1길 21 (논현동) 1층 
KRFIAO,37.5136787,127.0317124,신사우동_QR,06038) 서울특별시 강남구 강남대로 594 (논현동) 1층 
QE4UX0,37.5142518,127.0186371,강소식당(신사본점),06526) 서울특별시 서초구 신반포로47길 87 (잠원동) 1층 
5XT3UL,37.4037875,127.0999418,정원,"13486) 경기도 성남시 분당구 판교로255번길 9-22 (삼평동) 1층 110-1,110-2호 "
20LTIC,37.2799242,127.1191737,락풀,16976) 경기도 용인시 기흥구 기흥로 58-1 (구갈동)  A동 B112호 롹풀 ROCKPOOL 
GIN4H6,37.4287129,126.6637243,필바든치킨_QR,21904) 인천광역시 연수구 청학로16번길 3 (청학동) 1층 
XOA2NJ,37.4280665,126.6668137,카페인중독(연수점)_QR,21904) 인천광역시 연수구 청학로16번길 61-1 (청학동)  1층 
KNDCY4,37.4282329,126.6619037,조선삼겹살(본점)_QR,21903) 인천광역시 연수구 청학로11번길 28 (청학동) 지상1층 
WM7993,37.4280022,126.6613773,가미초밥(청학점)_QR,21903) 인천광역시 연수구 청솔로 18 (청학동) 1층 
2SJ8TW,37.6542154,126.7759541,곤트란쉐리에(일산차병원점),10414) 경기도 고양시 일산동구 중앙로 1205 (장항동) 1층 
5BSL3Q,37.6542154,126.7759541,강남교자(일산차병원점),10414) 경기도 고양시 일산동구 중앙로 1205 (장항동) 2층 213호
BYM3TC,37.6542154,126.7759541,본우리반상(일산차병원점),10414) 경기도 고양시 일산동구 중앙로 1205 (장항동) 2층
N88R2C,37.6542154,126.7759541,벤티프레소(일산차병원점),10414) 경기도 고양시 일산동구 중앙로 1205 (장항동) 3층
ZETBF8,37.6542154,126.7759541,김가네(일산차병원점)_QR,10414) 경기도 고양시 일산동구 중앙로 1205 (장항동) 2층 
6NR518,37.3404299,127.109348,맛있는생각(분당2지점),"13637) 경기도 성남시 분당구 성남대로 52 (구미동) 101~102호(구미동,그랜드프라자) "
N9ORSW,37.4037875,127.0999418,정원,13486) 경기도 성남시 분당구 판교로255번길 9-22 (삼평동) 1층 
S89M15,37.3002422,127.0713378,서가스시_QR,16942) 경기도 용인시 수지구 광교중앙로 338 (상현동) c동 1층 R140호 
3XXR8P,37.4846893,127.0396275,오대산산채전문점,06739) 서울특별시 서초구 남부순환로 2640-11 (양재동) 1층 
SM6H1N,37.4832384,127.0384778,만두랑,06742) 서울특별시 서초구 남부순환로356길 39 (양재동) 2층 201호 
75G22A,37.4037875,127.0999418,카페두레브,13486) 경기도 성남시 분당구 판교로255번길 9-22 (삼평동) 1층 141호 
I945VA,37.5384348,127.1310621,생달막국수,05336) 서울특별시 강동구 진황도로 36 1층 8호 
JLFL6R,37.5371881,127.1326893,뱃살도둑(강동점),"05340) 서울특별시 강동구 천호대로 1077 (천호동, 래미안강동팰리스) 103동 103호 "
HWGQFM,37.5369757,127.1354444,동경규동(강동역점),05354) 서울특별시 강동구 성안로 156 (길동) 101호 
4YEWSK,37.5369757,127.1354444,프랭크버거(강동역점),05354) 서울특별시 강동구 성안로 156 (길동) 1층 108호 
PARIS_22578,37.5380019,127.1360505,파리바게뜨(강동역점),"05354) 서울시 강동구 성안로 170, 103동 103호 "
971VXO,37.5372245,127.1347625,죠스떡볶이(강동역점),05338) 서울시 강동구 천호동 155-5 두산위브센티움상가 106호
K1ZJBI,37.5365733,127.1333016,죠샌드위치(강동역익스프레스점),"05339) 서울특별시 강동구 천호대로 1089 비 121호 (천호동, 강동 해르셔) "
7BIS6N,37.5371769,127.1355298,전주콩뿌리콩나물국밥,05354) 서울특별시 강동구 성안로 158-1 (길동) 1층 
1MM6CG,37.53708,127.1354261,육대장(강동성심병원점),05354) 서울특별시 강동구 성안로 158 (길동) 1층 
VJYE1E,37.5339703,127.1334808,우리왕갈비탕,05381) 서울특별시 강동구 성안로 119-9 103호
PQ0JQC,37.5347983,127.1344765,양촌리,05373) 서울특별시 강동구 천호대로 1108 (성내동) 1층 
AHB9AC,37.5365687,127.1336722,슬로우캘리 (강동역점),"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 1층 B35호 "
JL2VZA,37.5346385,127.1353506,서울감자탕,"05373) 서울특별시 강동구 천호대로 1116 (성내동, 라이저강동빌딩) 1층 101호 "
IU2I63,37.5366155,127.1333074,미화동_KIOSK,05339) 서울 강동구 천호대로 1089 복합시설동 지1층 비114호 
QTVHXZ,37.5365838,127.1347388,맘스터치(강동역점),05339) 서울특별시 강동구 성안로 149 (천호동) 맘스터치(강동역점) 
GEBXEK,37.5372518,127.131426,루벨(강동점),"05340) 서울특별시 강동구 천호대로 1077 (천호동, 래미안강동팰리스) 35층 웨딩홀 "
7O4MM8,37.5361802,127.1328442,뚜레쥬르(카페강동역점),"05339) 서울특별시 강동구 천호대로 1087 (천호동,진넥스빌Ⅲ) 1층 "
4H07RD,37.5366155,127.1333074,과일의시작 카페야미(강동점),"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 지1층 비46ㅎ"
46EW92,37.5365708,127.1335394,강동호치민,"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 1층 B47호 "
E5T75D,37.5374098,127.1339041,강동면옥(강동점),05338) 서울특별시 강동구 진황도로 61-1 (천호동) 1층 
6GYZCW,37.5366155,127.1333074,포아이니Pro 강동점,"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 지1층 B107호"
5DQ362,37.5361517,127.1323579,투썸플레이스(강동역점),"05340) 서울특별시 강동구 천호대로 1077 (천호동, 래미안강동팰리스) 1층 "
CD2TDN,37.5364613,127.1330171,카페63도,"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 지1층 B103호 "
C26IJN,37.5368314,127.1337272,재수돈감자탕,"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 1층 B50호 "
1RDT91,37.5351791,127.1325645,소담촌(강동역점),"05381) 서울특별시 강동구 천호대로 1092 (성내동, 에스케이허브진) 2층 203,204호 "
5WAAV3,37.535598,127.1272291,순복이네 손맛집_QR,05384) 서울특별시 강동구 천호옛14길 28-29 (성내동) 1층 
863RDS,37.5353827,127.1350386,설담재(강동점),05355) 서울특별시 강동구 천호대로 1111 (길동) 1층 
8WGAV0,37.5372338,127.1319678,샐러그리티,"05340) 서울특별시 강동구 천호대로 1077 (천호동, 래미안강동팰리스) 103동 101호 "
9WJ314,37.5370118,127.1304186,빵장수단팥빵(천호점),"05336) 서울특별시 강동구 천호대로 1065 (천호동, 강동 상떼빌) 제지1층 L 105호 "
26755L,37.5366155,127.1333074,백채김치찌개 강동역점,"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 1층 B36호"
1827YP,37.5339696,127.1341887,꿀꿀 진순대국,05373) 서울특별시 강동구 양재대로103길 70 (성내동) 1층 101호 
4PBBOU,37.5366155,127.1333074,강남교자(강동역점),"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) 지1층 B122호 "
CJOBTB,37.5358455,127.1315234,강릉장칼(강동역점),"05380) 서울특별시 강동구 천호대로 1078 (성내동, 씨제이나인파크) 101호 "
7N0YSO,37.5067692,127.0526215,하나모리,06159) 서울특별시 강남구 테헤란로69길 14 (삼성동) 1층 
S2V4UE,37.5060621,127.0509138,컴포즈커피(대치점),06194) 서울특별시 강남구 선릉로90길 56 컴포즈커피(대치점) 
SELF_ETIOZY,37.5067648,127.0480846,육수당(선릉역점),06161) 서울특별시 강남구 선릉로524 110호 
S92FBV,37.5067845,127.0493044,써트커피_QR,06161) 서울특별시 강남구 선릉로100길 26 (삼성동) 1층 
HO3033,37.5055658,127.0550305,선향정샤브샤브_QR,06194) 서울특별시 강남구 선릉로90길 72 (대치동) 지하1층(대치동) 
3E2NY6,37.5059487,127.049908,비마이게스트(선릉점)_QR,"06162) 서울특별시 강남구 테헤란로63길 9 (삼성동, 삼성동 롯데캐슬 클라쎄) 1층 "
CZCM9T,37.5042546,127.0514588,마라차이즈_KIOSK,"06193) 서울특별시 강남구 테헤란로64길 13 , 지상1층 104호(대치동, 선릉역 풍림아이원레몬) "
C26EIS,37.5035153,127.051858,나이스샤워 선릉역점_QR,06197) 서울특별시 강남구 선릉로86길 26 (대치동) 지상2층 202호(대치동)
XILT1D,37.5086584,127.0559006,써브웨이(삼성점),"06167) 서울특별시 강남구 삼성로 520, 1층 1층 써브웨이 "
TV8W9P,35.1416819,126.9220315,본우리집밥(전남대병원구내식당),"61469) 광주 동구 제봉로 42 응급의료센터 지하 1층 학동, 전남대학교병원 "
1RXP9Y,37.4116931,127.0969696,판교 제일 순대국,13449) 경기도 성남시 수정구 창업로 43 (시흥동) B동 108호 
PARIS_2788,37.9054405,127.053741,파리바게뜨(동두천),483801) 경기도 동두천시 생연동 593 
ZNZEP5,37.4686058,126.4336543,인천공항스카이라운지T2서편,22382) 인천시 중구 제2터미널대로 446 제 2여객터미널 AS 서편 
Q5OR4I,36.8324377,127.1478944,오봉집(천안두정역점)_QR,31104) 충청남도 천안시 서북구 1공단1길 52 (두정동)  1층 137~138호(두정동) 
IV0U59,37.3838704,127.1213468,빽다방(교보서현점),13591) 경기도 성남시 분당구 분당로53번길 9  에이원프라자 106호 
JKNH6D,37.4137174,127.0982506,빤닭빤닭(판교점),13449) 경기도 성남시 수정구 창업로 18 (시흥동) C1동 1층 117호 
PDNJKE,37.4137174,127.0982506,북창동순두부(판교파미어스몰점),13449) 경기도 성남시 수정구 창업로 18 (시흥동) P1동 209호 
BKR_00000278,37.8897042,127.0561321,버거킹(동두천DT점),11356) 경기도 동두천시 평화로 2261번길 2 
LKXWLX,37.4120603,127.0980886,바디쉐프(판교점),13449) 경기도 성남시 수정구 창업로 17 (시흥동) B동 3층 301-3호 
DEYTKA,37.8931324,127.0537894,맘스터치(동두천지행점),11346) 경기도 동두천시 중앙로 134-26 (지행동) 맘스터치(동두천지행점) 
DJN36C,37.9154604,127.0571041,맘스터치(동두천보산역점),11311) 경기도 동두천시 평화로 2549 (보산동) 맘스터치(동두천보산점) 
ZSQ9N4,37.892187,127.0573395,맥도날드(동두천지행 DT점),11363) 경기도 동두천시 평화로 2290 (지행동) 맥도날드(동두천지행DT) 
2MRMT5,37.8922966,127.0590614,뚜레쥬르(동두천지행점),483020) 경기도 동두천시 지행로  106 (지행동) 
6WYBPL,37.4020664,127.1086468,로스터리 락온(판교점)_KIOSK,13494) 경기도 성남시 분당구 판교역로 235 1층118호
SELF_MOGC1W,37.5366155,127.1333074,돈까스브로스(강동점),"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동역 신동아 파밀리에) 지1층 비33호 "
I4RLAJ,37.4008747,126.9691415,더밥집,"14056) 경기도 안양시 동안구 학의로 282 (관양동) 227,228,229호 "
2XDKHD,33.4819913,126.4994046,김명자굴국밥,63135) 제주특별자치도 제주시 연북로 168 (연동) 1층 
SELF_EM82F2,37.4020664,127.1086468,로스터리락온(판교테크노밸리),13494) 경기도 성남시 분당구 판교역로 235 (삼평동) 118호 로스터리락온
YYO5TX,37.2313889,127.0720127,빽다방(기흥테라타워점),"17111) 경기 용인시 기흥구 서천로201번길 11 지하1층 C-L143, 144"
SELF_K6S197,37.392521,127.11043,위칭아워 2호점,13529) 경기도 성남시 분당구 판교역로 136 (백현동) 지하2층 B2056호
RLGCGZ,37.4037869,127.1159106,본죽(동판교점) RLGCGZ,13492) 경기도 성남시 분당구 판교로 374  스타식스코아2 104호 
97WJY0,37.3799104,127.1158688,더빨강,"13595) 경기 성남시 분당구 수내로46번길 20 101호(수내동, 맛자랑멋자랑) "
XNCCXB,37.5008756,127.0286725,82올리언즈(강남점),06129) 서울특별시 강남구 강남대로98길 28 (역삼동) 1층 
GAH2PN,37.4928895,127.0084849,서초 정계,"06595) 서울특별시 서초구 법원로1길 20 (서초동) 1층,미도빌딩 "
JZ69AG,37.4120603,127.0980886,1992덮밥&짜글이(판교파미어스몰점)_KIOSK,13449) 경기 성남시 수정구 창업로 17 A동 2층 203-2호 
SELF_WEIDYI,37.3777866,127.1118045,미소집,13595) 경기도 성남시 분당구 황새울로200번길 9-7 (수내동) 현대판테온 오피스텔 1층 미소집 
2XC6L8,37.7364263,127.0396393,한촌설렁탕(의정부점),11649) 경기도 의정부시 둔야로 5 (의정부동) 1층 
SELF_NCNUKW,37.5047239,127.0431646,별족발&보쌈,06147) 서울특별시 강남구 언주로94길 9-6 (역삼동) 1층 
ZB809V,37.3974973,127.1107368,반포식스(판교역점),13524) 경기도 성남시 분당구 판교역로192번길 12 (삼평동) 2층 
OZEK4O,37.3071329,127.0844192,롯데리아(용인상현점),16930) 경기도 용인시 수지구 상현로 114 나래빌딩
RM8XK8,37.5366155,127.1333074,햄찌와베찌(강동점)_QR,"05339) 서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔) (천호동, 강동 헤르셔) 1층 B32호 "
9TTC0V,37.3972827,127.1135331,죠죠 판교아브뉴프랑점_QR,"13525) 경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스) , 2층 223호(삼평동,판교 호반 써밋 플레이스) "
